index,BATHRM,HF_BATHRM,AC,ROOMS,BEDRM,SALEDATE,KITCHENS,FIREPLACES,LANDAREA,LONGITUDE,LATITUDE,QUADRANT,PRICE,ZIPCODE,WARD
49147,1,0,Y,5,2,2006,1,0,1640,-76.94137694,38.88527602,SE,255000,20019,7
49148,2,0,Y,6,3,2008,1,0,1640,-76.94134411,38.88539681,SE,275000,20019,7
49149,1,0,Y,5,2,2012,1,0,1640,-76.94134557,38.88544158,SE,119500,20019,7
49150,2,0,Y,5,2,2000,1,0,2360,-76.94092962,38.88556109,SE,87500,20019,7
49151,2,0,Y,6,2,1999,1,0,1901,-76.94094349,38.88551633,SE,90000,20019,7
49152,3,1,Y,6,4,2013,1,1,1918,-76.94096798,38.8854413,SE,31784,20019,7
49153,1,0,Y,5,2,2012,1,0,1929,-76.94095511,38.88539715,SE,110000,20019,7
49154,2,0,Y,6,2,2017,1,0,1906,-76.94105576,38.88507957,SE,345000,20019,7
49155,1,1,Y,6,2,2015,1,0,3183,-76.96535165,38.87819554,SE,192900,20019,7
49156,1,0,N,5,2,1997,1,0,1926,-76.96553855,38.8782746,SE,70600,20019,7
49157,1,0,N,5,2,1992,1,0,2238,-76.96563948,38.87832039,SE,75000,20019,7
49158,2,1,Y,5,3,2009,1,0,2876,-76.9262792,38.89103382,NE,255000,20019,7
49159,3,0,Y,7,3,2006,1,2,5463,-76.92634202,38.89092846,NE,370000,20019,7
49160,2,0,Y,5,2,2005,1,0,1947,-76.93514314,38.8875014,SE,190000,20019,7
49161,1,1,N,6,2,2004,1,0,2316,-76.93515532,38.88754582,SE,125000,20019,7
49162,1,0,N,4,2,2005,1,0,1602,-76.93448793,38.88945495,SE,130000,20019,7
49163,1,0,Y,4,2,2009,1,0,1845,-76.9343744,38.88932048,SE,185000,20019,7
49164,1,0,N,6,3,2001,1,0,1845,-76.93423003,38.88913375,SE,38545,20019,7
49165,1,0,Y,6,2,2004,1,0,1845,-76.93413296,38.88902631,SE,115000,20019,7
49166,1,0,N,6,2,2013,1,0,1845,-76.93400676,38.88888166,SE,130000,20019,7
49167,2,0,Y,6,2,2008,1,1,1845,-76.93383507,38.88870617,SE,288000,20019,7
49168,1,1,N,4,1,2017,1,0,1845,-76.93380052,38.88867201,SE,185000,20019,7
49169,2,0,Y,5,2,2012,1,0,1845,-76.93374688,38.88859342,SE,166000,20019,7
49170,1,0,N,5,2,2001,1,0,1845,-76.9337143,38.88855692,SE,65000,20019,7
49171,1,0,N,6,3,2018,1,0,1845,-76.93361665,38.88844813,SE,363750,20019,7
49172,1,0,Y,6,2,2004,1,0,1845,-76.93354272,38.88837972,SE,124000,20019,7
49173,1,0,Y,4,2,2015,1,0,2423,-76.93340995,38.8882401,SE,250000,20019,7
49174,1,0,N,5,2,2017,1,1,2064,-76.93376421,38.88818157,SE,203000,20019,7
49175,3,1,Y,8,3,2010,1,0,4000,-76.93134498,38.88420054,SE,279990,20019,7
49176,2,1,Y,7,3,2016,1,1,8000,-76.93111738,38.88417023,SE,1900000,20019,7
49177,2,0,Y,6,4,2017,1,0,3341,-76.9302422,38.87748593,SE,310000,20019,7
49178,1,1,Y,7,3,2002,1,0,2104,-76.93023453,38.87743602,SE,123950,20019,7
49179,1,0,Y,5,3,2007,1,0,3358,-76.9302272,38.87738755,SE,205347,20019,7
49180,1,0,Y,6,3,2005,1,0,2140,-76.93021248,38.87723656,SE,216000,20019,7
49181,2,0,Y,8,3,2017,1,0,3432,-76.93020516,38.87718827,SE,325000,20019,7
49182,2,0,Y,6,4,2013,1,0,3413,-76.93018843,38.87708566,SE,217000,20019,7
49183,2,0,Y,6,4,2013,1,0,2076,-76.93018248,38.87703872,SE,194000,20019,7
49184,1,0,Y,6,3,2002,1,0,5001,-76.93635801,38.87960541,SE,142000,20019,7
49185,3,1,Y,8,5,2009,1,0,5462,-76.93679772,38.87996112,SE,355000,20019,7
49186,2,0,N,6,3,2004,1,1,6066,-76.93597063,38.87925666,SE,285000,20019,7
49187,1,1,N,6,3,2007,1,1,5720,-76.93589512,38.87914618,SE,265000,20019,7
49188,2,0,Y,8,3,1997,1,0,4721,-76.93842462,38.87964723,SE,129500,20019,7
49189,3,0,Y,7,6,2003,1,0,4721,-76.93810043,38.87964535,SE,172000,20019,7
49190,2,1,Y,7,3,2009,1,0,4721,-76.93762525,38.87965474,SE,200000,20019,7
49191,2,1,Y,8,3,2008,1,0,4721,-76.93745179,38.87965861,SE,270000,20019,7
49192,1,0,N,7,3,1994,1,0,4721,-76.93730037,38.87964564,SE,105000,20019,7
49193,2,0,Y,7,3,1995,1,0,4721,-76.93680526,38.87964403,SE,105000,20019,7
49194,2,0,Y,8,4,2017,1,0,2948,-76.92918773,38.87955507,SE,272950,20019,7
49195,2,0,Y,8,3,2010,1,0,2948,-76.92929742,38.87958153,SE,214000,20019,7
49196,4,0,N,12,7,2009,2,0,3565,-76.93252285,38.87670453,SE,137500,20019,7
49197,4,0,Y,12,6,2015,2,0,3565,-76.93273881,38.8767079,SE,375000,20019,7
49198,2,0,Y,6,2,2015,1,0,2410,-76.93440512,38.87846945,SE,265000,20019,7
49199,1,0,Y,6,3,2000,1,0,2813,-76.93424805,38.87846179,SE,117000,20019,7
49200,1,0,Y,6,3,2012,1,0,3210,-76.93266506,38.87756122,SE,172275,20019,7
49201,1,0,N,6,3,2003,1,0,2600,-76.93272351,38.87753621,SE,122000,20019,7
49202,2,0,Y,6,3,2017,1,0,2626,-76.93320217,38.87773512,SE,360000,20019,7
49203,2,0,Y,6,3,2001,1,0,2610,-76.93325218,38.87786739,SE,125000,20019,7
49204,1,1,Y,7,3,1995,1,0,2642,-76.93331048,38.87799823,SE,107000,20019,7
49205,1,1,Y,7,3,2006,1,0,2629,-76.93329921,38.87810083,SE,275000,20019,7
49206,1,0,Y,8,2,2007,1,0,2162,-76.96474378,38.87668501,SE,239500,20019,7
49207,1,0,N,5,2,2006,1,0,2185,-76.96488903,38.87661011,SE,262000,20019,7
49208,1,0,Y,5,2,2017,1,0,1746,-76.96507536,38.87664971,SE,329500,20019,7
49209,1,1,Y,5,2,2017,1,0,1746,-76.96512686,38.87667234,SE,333000,20019,7
49210,1,0,Y,5,2,2003,1,0,1746,-76.96525245,38.8767385,SE,125000,20019,7
49211,2,0,Y,6,3,2015,1,0,1746,-76.96539832,38.87678691,SE,297500,20019,7
49212,1,1,Y,6,2,2015,1,0,1746,-76.96547551,38.87682964,SE,270000,20019,7
49213,1,1,N,5,2,2018,1,0,1746,-76.96552494,38.87685046,SE,275000,20019,7
49214,2,0,Y,5,2,2017,1,0,1746,-76.96560628,38.87689598,SE,329000,20019,7
49215,1,1,N,5,2,2016,1,0,1746,-76.96565387,38.87691545,SE,206000,20019,7
49216,1,0,N,5,2,2001,1,0,1746,-76.96573579,38.87695772,SE,98000,20019,7
49217,1,0,N,5,2,1995,1,0,1501,-76.96592199,38.87703309,SE,69000,20019,7
49218,1,0,Y,5,2,2007,1,0,1419,-76.96605276,38.87709735,SE,150000,20019,7
49219,1,0,N,8,3,2012,1,0,1419,-76.96613768,38.8771381,SE,211000,20019,7
49220,1,0,Y,6,3,2014,1,0,1789,-76.96618699,38.87716324,SE,189900,20019,7
49221,1,0,Y,5,2,2006,1,0,1899,-76.96699902,38.87712654,SE,240000,20019,7
49222,1,0,Y,5,2,2005,1,0,2365,-76.94348787,38.88589242,SE,185000,20019,7
49223,1,0,Y,5,2,1997,1,0,2365,-76.9435818,38.88589166,SE,95000,20019,7
49224,1,0,N,5,2,1997,1,0,2365,-76.94373385,38.88587029,SE,95000,20019,7
49225,1,0,N,5,2,2001,1,0,2365,-76.94388104,38.88586054,SE,90000,20019,7
49226,1,0,Y,6,2,2016,1,0,2274,-76.94422465,38.88583377,SE,270000,20019,7
49227,2,0,Y,6,2,2017,1,0,2037,-76.94422438,38.88587927,SE,336000,20019,7
49228,1,0,N,6,2,2007,1,0,2023,-76.94433578,38.885954,SE,241500,20019,7
49229,1,0,Y,6,2,2001,1,0,2012,-76.94433056,38.88599958,SE,111650,20019,7
49230,1,1,Y,6,3,2009,1,0,2907,-76.93339817,38.8762865,SE,264000,20019,7
49231,3,1,Y,6,4,2017,1,0,2907,-76.93328973,38.87628608,SE,362000,20019,7
49232,1,1,Y,6,3,2007,1,0,2907,-76.93311974,38.87628553,SE,193800,20019,7
49233,2,1,Y,7,3,2013,1,0,2907,-76.93305625,38.87627622,SE,244950,20019,7
49234,2,0,N,7,3,2003,1,0,2907,-76.93294815,38.87628526,SE,165000,20019,7
49235,1,0,N,7,3,2005,1,0,2907,-76.93277805,38.87628525,SE,165000,20019,7
49236,2,0,Y,7,3,2018,1,0,2907,-76.93254318,38.87628025,SE,180000,20019,7
49237,2,1,Y,7,3,2017,1,0,4180,-76.93340426,38.87581438,SE,398000,20019,7
49238,1,0,N,6,3,2017,1,1,4128,-76.93302827,38.87502169,SE,354900,20019,7
49239,1,1,N,7,3,2002,1,1,4119,-76.9331662,38.8750388,SE,131500,20019,7
49240,2,1,Y,13,3,2012,1,1,4669,-76.93332293,38.87504114,SE,274500,20019,7
49241,2,0,N,6,3,2008,1,1,3565,-76.93361512,38.87511049,SE,265000,20019,7
49242,1,1,N,7,3,2008,1,1,3736,-76.93362724,38.87521256,SE,265000,20019,7
49243,1,2,Y,7,3,2007,1,1,3551,-76.93362241,38.87532066,SE,360000,20019,7
49244,1,1,Y,7,3,2007,1,1,4180,-76.9331479,38.87550632,SE,335000,20019,7
49245,2,1,Y,6,4,2017,1,1,3745,-76.9327192,38.87550527,SE,399900,20019,7
49246,2,0,Y,5,3,2009,1,0,2281,-76.94396662,38.86655604,SE,240000,20020,7
49247,1,1,N,6,3,2000,1,1,2412,-76.93628446,38.87759064,SE,125000,20019,7
49248,2,1,Y,6,3,2017,1,0,4394,-76.93735583,38.87816938,SE,439000,20019,7
49249,1,1,N,6,3,1993,1,1,5700,-76.93746236,38.87745966,SE,95000,20019,7
49250,1,0,N,6,3,2006,1,0,1575,-76.94233573,38.86764481,SE,260000,20020,7
49251,2,0,Y,7,3,2018,1,0,3387,-76.94233385,38.86769319,SE,375000,20020,7
49252,1,1,Y,7,3,2018,1,0,1212,-76.94048583,38.8688956,SE,300000,20019,7
49253,1,1,Y,7,3,2004,1,0,1600,-76.94051386,38.86885355,SE,189000,20019,7
49254,1,1,Y,6,3,2012,1,0,1600,-76.94058638,38.86880989,SE,225000,20019,7
49255,2,0,Y,6,2,2009,1,0,1600,-76.9409113,38.86856719,SE,225000,20019,7
49256,1,1,Y,6,3,2015,1,0,1600,-76.94101071,38.8684777,SE,299900,20019,7
49257,2,1,Y,6,3,2018,1,0,1600,-76.94106477,38.86845647,SE,365000,20019,7
49258,2,0,Y,7,3,2016,1,0,1600,-76.9411199,38.8683974,SE,299999,20019,7
49259,2,0,Y,6,3,2018,1,0,1600,-76.94116106,38.86836634,SE,180000,20019,7
49260,1,0,N,6,3,2017,1,0,1600,-76.94126576,38.86828469,SE,195000,20019,7
49261,2,0,Y,6,3,2013,1,0,1600,-76.94143491,38.86814676,SE,239500,20019,7
49262,1,0,Y,6,3,1999,1,0,1600,-76.94146905,38.86811066,SE,105000,20019,7
49263,2,0,Y,6,3,2011,1,0,1600,-76.94164673,38.86798057,SE,184900,20019,7
49264,1,1,N,6,3,2005,1,0,1600,-76.94169423,38.86795285,SE,140000,20019,7
49265,1,0,Y,6,3,2015,1,0,1600,-76.94176329,38.86790712,SE,300000,20019,7
49266,1,0,N,6,3,1999,1,0,1600,-76.94180606,38.86787526,SE,90000,20019,7
49267,1,1,Y,6,3,1997,1,0,1840,-76.93329963,38.87814407,SE,107000,20019,7
49268,1,1,Y,7,3,2012,1,0,3000,-76.94309943,38.86943912,SE,225000,20020,7
49269,2,1,Y,7,3,2011,1,2,3000,-76.94291807,38.8695602,SE,235000,20020,7
49270,1,1,Y,7,3,1996,1,0,3147,-76.94278449,38.86958653,SE,159500,20020,7
49271,1,0,Y,5,2,2006,1,0,3344,-76.94285205,38.86738752,SE,225000,20020,7
49272,1,0,N,5,2,1992,1,0,3344,-76.94284441,38.86728959,SE,87150,20020,7
49273,1,0,Y,5,2,2000,1,0,2032,-76.94287836,38.86705674,SE,95000,20020,7
49274,1,1,Y,5,2,2017,1,0,2731,-76.94284535,38.86798009,SE,102290,20020,7
49275,2,0,Y,5,2,2011,1,0,2731,-76.94284539,38.86793613,SE,197000,20020,7
49276,1,0,N,5,2,2000,1,0,1990,-76.94284514,38.86780902,SE,88154,20020,7
49277,1,0,Y,5,2,2007,1,0,3302,-76.94285379,38.86766498,SE,250000,20020,7
49278,1,0,Y,5,2,2007,1,0,1990,-76.94284472,38.867622,SE,248040,20020,7
49279,1,0,Y,6,2,2005,1,0,3302,-76.94351262,38.86757846,SE,197000,20020,7
49280,1,0,N,5,2,1999,1,0,1990,-76.94351628,38.86762206,SE,87000,20020,7
49281,1,0,N,6,2,1998,1,0,3302,-76.94350165,38.86776438,SE,88000,20020,7
49282,1,0,Y,5,2,2006,1,0,1990,-76.94351624,38.86780943,SE,230000,20020,7
49283,1,0,N,5,2,2003,1,0,1992,-76.94351621,38.86799212,SE,130000,20020,7
49284,2,0,Y,5,2,2014,1,0,3486,-76.94353124,38.86822392,SE,230000,20020,7
49285,1,0,N,6,3,2002,1,0,3590,-76.9435299,38.8683204,SE,80000,20020,7
49286,2,0,N,5,2,2002,1,0,2790,-76.94354296,38.86840932,SE,113000,20020,7
49287,2,0,N,7,4,1998,1,1,6508,-76.93740782,38.87631629,SE,55981,20019,7
49288,1,1,N,7,3,2005,1,1,4588,-76.9371275,38.87571654,SE,299000,20019,7
49289,2,0,Y,6,2,2005,1,0,2009,-76.94454652,38.88619534,SE,210000,20019,7
49290,2,0,Y,7,3,2018,1,0,2033,-76.94464463,38.88631502,SE,235500,20019,7
49291,2,0,Y,6,4,2001,1,0,3556,-76.9442593,38.88633529,SE,108000,20019,7
49292,1,0,Y,6,2,2005,1,0,2376,-76.94410659,38.88632134,SE,230000,20019,7
49293,1,0,N,7,2,2014,1,0,2376,-76.94389544,38.88630773,SE,155000,20019,7
49294,1,0,Y,5,2,2014,1,0,2376,-76.94379975,38.88633543,SE,165000,20019,7
49295,2,0,Y,5,3,2018,1,0,2376,-76.94343995,38.88629165,SE,356000,20019,7
49296,2,0,Y,5,2,2017,1,0,2376,-76.94313334,38.88630763,SE,295000,20019,7
49297,1,0,N,5,2,2000,1,0,1974,-76.94173741,38.87998359,SE,87900,20019,7
49298,3,1,Y,7,3,2017,1,0,1867,-76.94189743,38.88005862,SE,400000,20019,7
49299,2,0,Y,7,3,2016,1,0,1720,-76.94198048,38.88012046,SE,319900,20019,7
49300,1,0,Y,5,2,2002,1,0,1580,-76.94128237,38.87904478,SE,93000,20019,7
49301,1,1,Y,5,2,2011,1,0,1720,-76.94123019,38.87915502,SE,200000,20019,7
49302,2,1,Y,8,3,2017,1,0,2281,-76.94397243,38.8667963,SE,336000,20020,7
49303,2,0,N,6,3,2001,1,0,2281,-76.94399751,38.86684009,SE,120000,20020,7
49304,2,0,Y,5,3,2014,1,0,2281,-76.94397255,38.86707691,SE,260000,20020,7
49305,1,0,N,5,3,2013,1,0,2281,-76.94396305,38.86715158,SE,115720,20020,7
49306,1,0,N,5,3,2011,1,0,2281,-76.94396324,38.86719672,SE,106000,20020,7
49307,1,1,Y,5,3,2017,1,0,2281,-76.94399858,38.86739104,SE,220000,20020,7
49308,1,0,N,6,3,2005,1,0,2281,-76.94397373,38.86762912,SE,212000,20020,7
49309,1,1,Y,6,3,2010,1,0,2281,-76.94397303,38.86779263,SE,260000,20020,7
49310,2,0,Y,5,3,2017,1,0,2281,-76.94397239,38.86786632,SE,362000,20020,7
49311,2,0,Y,5,3,2018,1,0,2281,-76.9439727,38.86791172,SE,362800,20020,7
49312,2,0,Y,6,3,2010,1,0,2251,-76.94397656,38.86798649,SE,130000,20020,7
49313,2,1,N,6,3,2008,1,0,2150,-76.9439913,38.8681536,SE,276500,20020,7
49314,1,0,N,5,3,1996,1,0,1932,-76.94401287,38.86827306,SE,92000,20020,7
49315,2,1,Y,6,3,2010,1,0,1548,-76.9297958,38.88152701,SE,315000,20019,7
49316,2,1,Y,6,3,2009,1,0,1548,-76.92971836,38.88151705,SE,315000,20019,7
49317,2,1,Y,6,3,2009,1,0,2252,-76.92963366,38.88150718,SE,320000,20019,7
49318,2,1,Y,6,3,2009,1,0,1430,-76.92935293,38.88148002,SE,315000,20019,7
49319,2,1,Y,6,3,2009,1,0,1430,-76.92937097,38.88142147,SE,315000,20019,7
49320,2,1,Y,6,3,2009,1,0,1430,-76.92938486,38.88136166,SE,315000,20019,7
49321,1,0,N,6,3,2000,1,0,1600,-76.94197741,38.86773697,SE,96500,20019,7
49322,1,1,Y,6,3,2013,1,0,1700,-76.94200751,38.86770113,SE,207000,20019,7
49323,1,0,Y,6,3,2008,1,0,2991,-76.94232894,38.86792128,SE,230000,20020,7
49324,1,0,Y,6,2,2005,1,0,1840,-76.94200164,38.87931792,SE,146000,20019,7
49325,2,1,Y,7,3,2017,1,0,1765,-76.94246945,38.87958479,SE,341700,20019,7
49326,1,0,Y,5,2,2004,1,0,1765,-76.94258267,38.87966926,SE,194000,20019,7
49327,1,0,N,6,2,2001,1,0,1765,-76.94277637,38.87986276,SE,98401,20019,7
49328,2,0,N,5,2,2013,1,0,1765,-76.94291019,38.87997922,SE,185900,20019,7
49329,2,0,Y,6,2,2006,1,0,2286,-76.94299758,38.8800897,SE,257000,20019,7
49330,1,0,Y,6,2,2014,1,0,2210,-76.94256351,38.88013805,SE,220000,20019,7
49331,1,0,Y,5,2,2005,1,0,1748,-76.94246205,38.8800399,SE,188000,20019,7
49332,1,0,Y,5,2,2005,1,0,2071,-76.9422164,38.87982573,SE,220000,20019,7
49333,1,0,N,5,2,2017,1,0,2122,-76.94212505,38.87976768,SE,114000,20019,7
49334,1,0,Y,6,2,2009,1,0,2248,-76.94207251,38.87975125,SE,184900,20019,7
49335,2,2,Y,9,3,2005,1,1,4601,-76.93710847,38.87560518,SE,405777,20019,7
49336,2,0,Y,8,3,2009,1,1,4588,-76.93709174,38.87549041,SE,200000,20019,7
49337,1,0,N,5,2,2003,1,1,5225,-76.93825654,38.87597172,SE,110000,20019,7
49338,1,0,Y,5,3,2000,1,0,5225,-76.93819904,38.87583224,SE,125000,20019,7
49339,1,0,Y,5,2,2018,1,0,5225,-76.93817554,38.87568692,SE,255000,20019,7
49340,1,0,Y,6,3,2011,2,0,5225,-76.93810825,38.87540267,SE,250000,20019,7
49341,3,1,Y,8,3,2013,1,0,5225,-76.93808016,38.87511123,SE,225000,20019,7
49342,2,0,Y,6,3,1996,1,0,5225,-76.93805505,38.87496609,SE,99900,20019,7
49343,2,0,Y,6,4,2017,1,0,7263,-76.93809876,38.87478856,SE,432000,20019,7
49344,4,0,Y,10,4,2003,1,0,9889,-76.9375653,38.87454082,SE,127000,20019,7
49345,2,1,Y,8,4,2015,1,0,5511,-76.93704287,38.87524004,SE,394000,20019,7
49346,1,0,N,6,2,1994,1,1,5512,-76.93732838,38.87622238,SE,105000,20019,7
49347,2,0,Y,8,3,2002,1,1,6064,-76.93703497,38.87479052,SE,122505,20019,7
49348,2,0,Y,7,4,2010,1,0,5216,-76.93761245,38.87490748,SE,200000,20019,7
49349,2,0,Y,6,4,2018,1,1,6940,-76.93793323,38.87629369,SE,285000,20019,7
49350,2,0,Y,7,3,2010,1,0,2948,-76.92935771,38.87956562,SE,210000,20019,7
49351,2,0,N,7,3,2006,1,0,2948,-76.92952481,38.87957914,SE,215000,20019,7
49352,2,0,Y,6,2,2009,1,0,1720,-76.94110757,38.87942025,SE,26000,20019,7
49353,2,0,Y,6,2,2009,1,0,1720,-76.94105163,38.87948382,SE,230000,20019,7
49354,2,2,Y,6,3,1996,1,1,4814,-76.93919467,38.87915308,SE,105000,20019,7
49355,2,0,Y,7,3,2017,1,0,4158,-76.93981978,38.87888162,SE,325000,20019,7
49356,1,1,Y,7,3,2007,1,0,4205,-76.9394031,38.87922642,SE,270000,20019,7
49357,2,0,Y,7,3,2006,1,0,6972,-76.93960039,38.8796455,SE,400000,20019,7
49358,1,0,N,7,3,1997,1,1,4014,-76.94496544,38.88087636,SE,57000,20019,7
49359,1,0,Y,6,2,2007,1,0,2686,-76.94495176,38.88083221,SE,240000,20019,7
49360,2,0,Y,4,3,2017,1,0,3860,-76.96016083,38.88540871,SE,125000,20019,7
49361,1,0,N,4,3,2005,1,0,3860,-76.96100911,38.88461896,SE,200000,20019,7
49362,1,0,Y,6,4,2006,1,0,3860,-76.96001202,38.88462087,SE,245000,20019,7
49363,1,0,Y,4,2,2005,1,0,3860,-76.96030775,38.88463998,SE,199000,20019,7
49364,1,0,N,4,1,2015,1,0,3860,-76.96044285,38.88462174,SE,135000,20019,7
49365,1,0,N,6,2,1993,1,1,3216,-76.95895695,38.88461969,SE,20500,20019,7
49366,2,1,Y,6,3,2009,1,0,2510,-76.92939437,38.88129969,SE,320000,20019,7
49367,2,1,Y,6,3,2009,1,0,2080,-76.92945492,38.88102254,SE,320000,20019,7
49368,2,1,Y,6,3,2009,1,0,1430,-76.92946536,38.88096192,SE,315000,20019,7
49369,2,1,Y,6,3,2013,1,0,1430,-76.92948178,38.88090545,SE,295000,20019,7
49370,2,1,Y,6,3,2012,1,0,2536,-76.92949302,38.88084222,SE,295000,20019,7
49371,2,1,Y,6,3,2009,1,0,1895,-76.93024211,38.88076033,SE,320000,20019,7
49372,2,1,Y,6,3,2009,1,0,1347,-76.93031876,38.88075794,SE,315000,20019,7
49373,2,1,Y,6,3,2014,1,0,1345,-76.93039102,38.88075663,SE,285000,20019,7
49374,2,1,Y,6,3,2014,1,0,1347,-76.93048115,38.88075243,SE,285000,20019,7
49375,2,1,Y,6,3,2009,1,0,1895,-76.93056171,38.88075815,SE,320000,20019,7
49376,2,1,Y,6,3,2009,1,0,1891,-76.93112927,38.88093181,SE,320000,20019,7
49377,2,1,Y,6,3,2009,1,0,1347,-76.93119573,38.88097121,SE,315000,20019,7
49378,2,1,Y,6,3,2013,1,0,1345,-76.93125343,38.88101062,SE,295000,20019,7
49379,2,1,Y,6,3,2013,1,0,1347,-76.93130745,38.88104461,SE,295000,20019,7
49380,2,1,Y,6,3,2009,1,0,1893,-76.9313708,38.88108104,SE,320000,20019,7
49381,2,0,Y,5,2,2017,1,0,2505,-76.93432487,38.88865185,SE,330000,20019,7
49382,2,0,Y,5,2,2007,1,1,3100,-76.93449928,38.88876717,SE,260000,20019,7
49383,1,1,Y,5,2,2015,1,1,4941,-76.93478222,38.88892641,SE,179800,20019,7
49384,1,0,Y,6,2,2015,1,0,2456,-76.94196824,38.87971364,SE,247500,20019,7
49385,2,1,Y,6,3,2017,1,0,2226,-76.93090636,38.87701366,SE,350000,20019,7
49386,2,0,N,6,3,2015,1,0,3661,-76.93090216,38.87706437,SE,118000,20019,7
49387,1,0,N,6,3,2015,1,0,3661,-76.93091912,38.87717113,SE,190000,20019,7
49388,1,1,Y,6,3,2006,1,0,3661,-76.93091752,38.87727527,SE,265000,20019,7
49389,2,0,N,6,3,2017,1,0,3661,-76.93094902,38.87747455,SE,299900,20019,7
49390,1,0,N,6,3,1999,1,0,2250,-76.93097526,38.87762798,SE,250,20019,7
49391,4,0,Y,12,8,2012,2,0,5033,-76.93058508,38.87841076,SE,235000,20019,7
49392,4,0,N,12,6,2017,2,0,6853,-76.93026637,38.877639,SE,295000,20019,7
49393,2,0,Y,5,3,2016,1,0,3028,-76.92978109,38.87738981,SE,324000,20019,7
49394,2,0,Y,5,2,2018,1,0,3028,-76.92980105,38.87747981,SE,279000,20019,7
49395,1,0,N,5,2,2002,1,0,1840,-76.92984309,38.87762172,SE,107000,20019,7
49396,1,0,Y,5,2,2014,1,0,3107,-76.92984938,38.87766713,SE,224999,20019,7
49397,1,0,Y,6,2,2008,1,0,3265,-76.92984007,38.87776459,SE,230000,20019,7
49398,1,0,N,5,2,2005,1,0,2177,-76.92987613,38.87800892,SE,130000,20019,7
49399,2,0,Y,5,2,2012,1,0,2709,-76.92987021,38.87805324,SE,150000,20019,7
49400,1,0,Y,5,2,2005,1,0,2646,-76.93519149,38.88654915,SE,95500,20019,7
49401,1,0,N,5,2,2010,1,0,2287,-76.93513883,38.88653894,SE,57000,20019,7
49402,1,1,Y,5,3,2005,2,0,2512,-76.93499382,38.88655165,SE,190000,20019,7
49403,1,0,Y,4,2,2006,1,0,2634,-76.93494642,38.88657568,SE,211000,20019,7
49404,1,0,Y,5,2,2012,1,0,2273,-76.93476546,38.88683106,SE,155000,20019,7
49405,1,1,Y,7,3,2017,1,0,1998,-76.93464993,38.88674685,SE,310000,20019,7
49406,1,0,Y,5,3,2015,1,0,3454,-76.93444945,38.88666621,SE,244000,20019,7
49407,1,0,Y,5,2,2015,1,0,2402,-76.93399264,38.88645263,SE,155000,20019,7
49408,2,0,Y,6,2,2017,1,0,2341,-76.93384668,38.88637985,SE,330000,20019,7
49409,1,0,N,5,2,2016,1,0,2231,-76.93373537,38.88634601,SE,110000,20019,7
49410,1,0,N,5,2,2006,1,0,2141,-76.9336849,38.88632832,SE,182000,20019,7
49411,2,0,Y,6,3,2010,1,0,2028,-76.93342127,38.88623304,SE,193900,20019,7
49412,2,0,Y,7,3,2015,1,0,2038,-76.93336377,38.88621806,SE,165000,20019,7
49413,1,0,N,5,2,2007,1,0,2073,-76.9332603,38.88619034,SE,175000,20019,7
49414,1,0,Y,5,2,2006,1,0,2131,-76.93319922,38.88617914,SE,185000,20019,7
49415,1,0,Y,5,3,2008,1,0,2131,-76.93310462,38.88614692,SE,165000,20019,7
49416,2,0,Y,6,3,2013,1,0,3958,-76.93334012,38.87847002,SE,215000,20019,7
49417,1,1,Y,6,3,2015,1,0,2750,-76.93312796,38.87846818,SE,260000,20019,7
49418,1,1,Y,6,3,2001,1,0,2750,-76.93303288,38.87846786,SE,132000,20019,7
49419,1,0,Y,6,3,2018,1,0,2750,-76.93297582,38.87847296,SE,433995,20019,7
49420,3,0,Y,7,3,2010,1,0,3216,-76.95959593,38.88463127,SE,202000,20019,7
49421,2,0,Y,6,3,2018,1,0,2090,-76.95888825,38.88504189,SE,365000,20019,7
49422,2,0,Y,6,3,1999,1,0,2090,-76.95873737,38.88504715,SE,105000,20019,7
49423,1,0,N,6,3,2006,1,0,2090,-76.95843264,38.88503471,SE,233000,20019,7
49424,2,0,Y,6,3,2013,1,0,2090,-76.95827911,38.88504609,SE,199000,20019,7
49425,1,0,N,6,3,2018,1,0,2090,-76.95822102,38.88504616,SE,90000,20019,7
49426,1,0,Y,5,2,2018,1,0,1899,-76.96657779,38.87690869,SE,265000,20019,7
49427,1,0,N,5,2,2004,1,0,1899,-76.96653008,38.87690102,SE,155000,20019,7
49428,1,0,Y,7,2,2015,1,0,1899,-76.96639793,38.87683684,SE,205000,20019,7
49429,1,0,Y,5,2,1997,1,0,1392,-76.96624664,38.87677752,SE,88000,20019,7
49430,1,1,N,5,2,2005,1,0,1899,-76.96610781,38.87670064,SE,195000,20019,7
49431,1,0,Y,5,2,2016,1,0,4523,-76.93490585,38.88898153,SE,279000,20019,7
49432,1,0,N,5,3,2003,1,0,1961,-76.93546009,38.88905498,SE,102000,20019,7
49433,1,0,Y,5,3,2018,1,0,1909,-76.93551748,38.8890615,SE,320000,20019,7
49434,1,0,Y,5,2,2006,1,0,1890,-76.93570502,38.88906241,SE,174900,20019,7
49435,1,0,N,5,2,2000,1,0,2296,-76.93589739,38.88906027,SE,77000,20019,7
49436,2,0,Y,6,2,2007,1,0,3089,-76.93571085,38.88949977,SE,265000,20019,7
49437,1,1,Y,4,2,2017,2,0,2698,-76.93554523,38.88947797,SE,280000,20019,7
